PL_NAME,SPEC_TYPE,AUTHORS,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE,rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,esi,habitability_category,planet_type,inferred_atmosphere
TrES-3 b,Eclipse,Fressin et al. 2010,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,,,Table 1,38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Eclipse,Croll et al. 2010,1,Wide-field Infrared Camera (WIRCam),3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,2.146,2.146,,,"Table 1, MCMC Ks-band Solution",38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Eclipse,Changeat et al. 2022,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,,,Figure 2,38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Eclipse,Changeat et al. 2022,18,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6237,,,Figure 2,38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2454666.1025,2454666.1025,"AOR = 27761152, date is start time.",38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,3.6,2454668.7156,2454668.7156,"AOR = 27761408, date is start time.",38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2458386.1019,2458386.1019,"AOR = 67669504, date is start time.",38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2458387.1002,2458387.1002,"AOR = 67668992, date is start time.",38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Transmission,Ricci et al. 2017,1,MEXMAN,National Autonomous University of Mexico (UNAM) 0.84m Telescope at El Observatorio Astronomico Nacional/Sierra San Pedro Martir (OAN/SPM),0.894,0.894,,,,38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Transmission,Ricci et al. 2017,2,Multiple Instruments,Multiple Observatories,0.63,0.9222,,,,38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-3 b,Transmission,Ricci et al. 2017,3,SBIG STL-1301E,University of Monterrey (UDEM) 0.36m telescope at Observatorio de la Universidad de Monterrey,0.5537,0.7886,,,,38299.0,TrES-3 b,TrES-3,b,,,TIC 116264089,Gaia DR2 4609131509318715136,Gaia DR3 4609131509318715136,1.0,1.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=O_DONOVAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...663L..37O/abstract target=ref> O'Donovan et al. 2007 </a>,2007-07,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.02282,14.975,1.336,607.03,1.91,,,,,607.03,1.91,Mass,0.994,0.0,,,81.85,2454185.9104,HJD,1.0,0.84,2.739,,5.926,0.1655,,,,369.0,,,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.0,0.829,0.928,-0.19,[Fe/H],-0.20412,4.4,0.9,2.304,1.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,27.28979,63.34033,60.96358,266.77557,42.5832621,-24.5292,34.8088,231.337,4.29392,12.987,12.362,11.015,10.655,10.608,,,,,,10.568,10.611,10.543,8.652,12.1995,,11.7213,,2022-10-31,2009-02,2022-10-31,2.0,64.0,2.0,0.0,9.0,3.0,0.0,0.7653850029140465,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-4 b,Eclipse,Knutson et al. 2009,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,,,Table 1,38323.0,TrES-4 b,TrES-4,b,,,TIC 159742538,Gaia DR2 4609062308806929152,Gaia DR3 4609062308806929152,1.0,2.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=MANDUSHEV_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...667L.195M/abstract target=ref> Mandushev et al. 2007 </a>,2007-10,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.55395,,18.04649,1.61,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,82.81,,,0.0,,0.98,,6.04,,,,,97.4,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6200.0,1.66,1.08,0.14,[Fe/H],,4.06,,0.33,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h53m13.04s,268.3043361,+37d12m42.26s,37.2117397,26.9935,63.03882,60.63481,267.24159,21.8393905,-6.48161,-20.8554,515.98,1.9095,12.348,11.932,10.583,10.35,10.33,,,,,,10.243,10.277,10.197,9.404,11.4731,,11.1116,,2018-04-25,2017-03,2018-04-26,4.0,16.0,2.0,0.0,3.0,5.0,0.0,0.7902084929543187,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
TrES-4 b,Eclipse,Deming et al. 2023,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2454396.2819,2454396.2819,"AOR = 24320256, date is start time.",38323.0,TrES-4 b,TrES-4,b,,,TIC 159742538,Gaia DR2 4609062308806929152,Gaia DR3 4609062308806929152,1.0,2.0,1.0,0.0,0.0,Transit,2007.0,<a refstr=MANDUSHEV_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...667L.195M/abstract target=ref> Mandushev et al. 2007 </a>,2007-10,Ground,TrES,0.10 m Schmidt Telescope,2K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.55395,,18.04649,1.61,247.9074,0.78,,,,,247.9074,0.78,Mass,,0.0,,,82.81,,,0.0,,0.98,,6.04,,,,,97.4,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6200.0,1.66,1.08,0.14,[Fe/H],,4.06,,0.33,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h53m13.04s,268.3043361,+37d12m42.26s,37.2117397,26.9935,63.03882,60.63481,267.24159,21.8393905,-6.48161,-20.8554,515.98,1.9095,12.348,11.932,10.583,10.35,10.33,,,,,,10.243,10.277,10.197,9.404,11.4731,,11.1116,,2018-04-25,2017-03,2018-04-26,4.0,16.0,2.0,0.0,3.0,5.0,0.0,0.7902084929543187,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
